airportId,iata,longitude,latitude
MMCM,CTM,-88.32679748535156,18.50469970703125
MMCN,CEN,-109.83300018310547,27.39259910583496
MMCP,CPE,-90.5002975464,19.816799163800003
MMCS,CJS,-106.42900085449219,31.63610076904297
MMCT,CZA,-88.4461975098,20.6413002014
MMCU,CUU,-105.964996338,28.702899932900003
MMCV,CVM,-98.9564971924,23.7033004761
MMCY,CYW,-100.887001,20.546
MMCZ,CZM,-86.92559814453125,20.52239990234375
MMDA,CUA,-111.614998,25.053801
MMDO,DGO,-104.527999878,24.1242008209
MMEP,TPQ,-104.843002,21.4195
MMGL,GDL,-103.31099700927734,20.521799087524414
MMGM,GYM,-110.92500305175781,27.9689998626709
MMHO,HMO,-111.047996521,29.095899581900003
MMIA,CLQ,-103.577002,19.277
MMIO,SLW,-100.92900085449219,25.54949951171875
MMIT,IZT,-95.093697,16.449301
MMJA,JAL,-96.7975006104,19.4750995636
MMLC,LZC,-102.221000671,18.0016994476
MMLM,LMM,-109.081001282,25.6851997375
MMLO,BJX,-101.481003,20.9935
MMLP,LAP,-110.361999512,24.072700500499998
MMLT,LTO,-111.3479995727539,25.989200592041016
MMMA,MAM,-97.5252990723,25.7698993683
MMMD,MID,-89.657699585,20.937000274699997
MMML,MXL,-115.241997,32.6306
MMMM,MLM,-101.025001526,19.849899292
MMMT,MTT,-94.58070373540001,18.1033992767
MMMV,LOV,-101.470001,26.9557
MMMX,MEX,-99.072098,19.4363
MMMY,MTY,-100.107002258,25.7784996033
MMMZ,MZT,-106.26599884,23.1613998413
MMNL,NLD,-99.5705032349,27.4438991547
MMOX,OAX,-96.726600647,16.9999008179
MMPA,PAZ,-97.46080017090001,20.6026992798
MMPB,PBC,-98.3713989258,19.1581001282
MMPG,PDS,-100.535004,28.627399
MMPN,UPN,-102.03900146484375,19.396699905395508
MMPR,PVR,-105.25399780273438,20.680099487304688
MMPS,PXM,-97.089103,15.8769
MMQT,QRO,-100.185997,20.6173
MMRX,REX,-98.2285,26.0089
MMSD,SJD,-109.72100067138672,23.15180015563965
MMSP,SLP,-100.930999756,22.254299163800003
MMTC,TRC,-103.411003113,25.568300247199996
MMTG,TGZ,-93.02249908450001,16.5636005402
MMTJ,TIJ,-116.97000122070312,32.541099548339844
MMTM,TAM,-97.8658981323,22.2964000702
MMTO,TLC,-99.56600189210002,19.3370990753
MMTP,TAP,-92.3700027466,14.7943000793
MMUN,CUN,-86.8770980835,21.036500930800003
MMVA,VSA,-92.81739807128906,17.996999740600586
MMVR,VER,-96.1873016357,19.1459007263
MMZC,ZCL,-102.68699646,22.8971004486
MMZH,ZIH,-101.460998535,17.601600647
MMZO,ZLO,-104.558998108,19.144800186199998
MNBL,BEF,-83.77410125732422,11.991000175476074
MNMG,MGA,-86.16819763183594,12.141500473022461
MNPC,PUZ,-83.38670349121094,14.047200202941895
MPBO,BOC,-82.25080108642578,9.340849876403809
MPCE,CTD,-80.40969848632812,7.987840175628662
MPCH,CHX,-82.515062,9.458962
MPDA,DAV,-82.43499755859375,8.390999794006348
MPEJ,ONX,-79.86740112304688,9.356639862060547
MPMG,PAC,-79.55560302734375,8.973340034484863
MPSA,SYP,-80.94529724121094,8.085599899291992
MPTO,PTY,-79.3834991455,9.0713596344
MRAO,TTQ,-83.6095,10.42
MRBA,BAI,-83.330171,9.163949
MRBC,BCL,-83.58560180664062,10.768699645996094
MRCC,OTR,-82.96859741210938,8.60155963897705
MRGF,GLF,-83.18219757080078,8.654009819030762
MRGP,GPL,-83.79699707030001,10.2172002792
MRLB,LIR,-85.544403,10.5933
MRLC,LSL,-84.70610046386719,11.035300254821777
MRLM,LIO,-83.02200317382812,9.95796012878418
MRNS,NOB,-85.65299987790002,9.976490020750001
MROC,SJO,-84.20880126953125,9.993860244750977
MRPJ,PJM,-83.30000305175781,8.533329963684082
MRPM,PMZ,-83.46859741210938,8.951029777526855
MRPV,SYQ,-84.13980102539062,9.957050323486328
MRQP,XQP,-84.12979888916016,9.443160057067871
MRSV,TOO,-82.95890045166016,8.826109886169434
MRUP,UPL,-85.016197,10.8922
MSLP,SAL,-89.055702,13.4409
MTCA,CYA,-73.78829956054688,18.271099090576172
MTCH,CAP,-72.194702,19.733
MTJA,JAK,-72.51850128173828,18.241100311279297
MTJE,JEE,-74.17030334472656,18.66309928894043
MTPP,PAP,-72.2925033569336,18.579999923706055
MTPX,PAX,-72.84860229492188,19.9335994720459
MUBA,BCA,-74.5062026977539,20.365299224853516
MUBY,BYM,-76.62139892578125,20.396400451660156
MUCA,AVI,-78.78959655761719,22.027099609375
MUCC,CCC,-78.32839965820001,22.461000442499998
MUCF,CFG,-80.41419982910156,22.149999618530273
MUCL,CYO,-81.5459976196,21.6165008545
MUCM,CMW,-77.84750366210938,21.420299530029297
MUCU,SCU,-75.83540344238281,19.96980094909668
MUGM,NBW,-75.207099914551,19.906499862671
MUGT,GAO,-75.1583023071289,20.08530044555664
MUHA,HAV,-82.40910339355469,22.989200592041016
MUHG,HOG,-76.31510162353516,20.785600662231445
MUKW,VRO,-81.301598,23.124001
MULM,LCL,-83.64189910888672,22.33609962463379
MUMO,MOA,-74.92220306396484,20.653900146484375
MUMZ,MZO,-77.08920288085938,20.28809928894043
MUNB,QSN,-81.9208984375,22.756099700927734
MUNG,GER,-82.78379821777344,21.834699630737305
MUPB,UPB,-82.5793991089,23.032800674399997
MUPR,QPD,-83.67839813232422,22.42140007019043
MUSC,SNU,-79.943603515625,22.49220085144043
MUSJ,SNJ,-84.1520004272461,22.095300674438477
MUSN,SZJ,-82.9551010131836,21.642499923706055
MUTD,TND,-79.99720001220703,21.788299560546875
MUVR,VRA,-81.435302734375,23.034400939941406
MUVT,VTU,-76.93579864501953,20.987600326538086
MWCB,CYB,-79.88279724121094,19.687000274658203
MWCL,LYB,-80.088826,19.660161
MWCR,GCM,-81.3576965332,19.292800903299998
MYAB,MAY,-77.68460083007812,24.287700653076172
MYAF,ASD,-77.79560089111328,24.697900772094727
MYAK,TZN,-77.589798,24.158701
MYAM,MHH,-77.083503,26.5114
MYAN,SAQ,-78.04900360107422,25.053800582885742
MYAP,AXP,-73.97090148930002,22.441799163800003
MYAT,TCB,-77.3912963867,26.745300293
MYBC,CCZ,-77.88089752197266,25.41710090637207
MYBG,GHC,-77.840103,25.7383
MYBS,BIM,-79.2647018433,25.6998996735
MYCA,ATC,-75.673797,24.6294
MYCB,TBI,-75.452301,24.3153
MYCI,CRI,-74.1824035645,22.745599746699998
MYEF,GGT,-75.8779983521,23.5625991821
MYEH,ELH,-76.6835021973,25.474899292
MYEM,GHB,-76.3310012817,25.2847003937
MYEN,NMC,-76.82019805908203,24.59429931640625
MYER,RSD,-76.1768817902,24.8950787333
MYES,TYM,-76.43910217285156,24.169099807739258
MYGF,FPO,-78.695602417,26.5587005615
MYIG,IGA,-73.66690063476562,20.975000381469727
MYLD,LGI,-75.09359741210001,23.1790008545
MYLS,SML,-75.268621,23.582317
MYMM,MYG,-73.013494,22.379499
MYNN,NAS,-77.466202,25.039
MYRD,DCT,-75.72949981689453,22.181800842285156
MYSM,ZSA,-74.52400207519531,24.06329917907715
MZBZ,BZE,-88.30819702148438,17.539100646972656
NBS,NBS,127.602222,42.066944
NCRG,RAR,-159.805999756,-21.2026996613
NFFN,NAN,177.4429931640625,-17.755399703979492
NFNA,SUV,178.5590057373047,-18.04330062866211
NFNL,LBS,179.33999633789062,-16.466699600219727
NFTF,TBU,-175.14999389648438,-21.241199493408203
NFTL,HPA,-174.34100341796875,-19.777000427246094
NFTV,VAV,-173.96200561523438,-18.58530044555664
NG-0003,GMO,10.896388888899999,10.298333333299999
NG-QRW,QRW,5.81778,5.59611
NGFU,FUN,179.195999,-8.525
NGTA,TRW,173.14700317382812,1.3816399574279785
NGTE,TBF,174.7760009765625,-1.2244700193405151
NIUE,IUE,-169.92559814453125,-19.079030990600586
NLH,NLH,100.7593,27.5403
NLWF,FUT,-178.065994263,-14.3114004135
NLWW,WLS,-176.199005127,-13.2383003235
NSFA,APW,-172.00799560546875,-13.829999923706055
NSFQ,FTI,-169.425003,-14.2172
NSTU,PPG,-170.710006714,-14.3310003281
NTAA,PPT,-149.606995,-17.553699
NTAR,RUR,-151.36099243164062,-22.434099197387695
NTAT,TUB,-149.5240020751953,-23.365400314331055
NTGA,AAA,-145.50999450683594,-17.35260009765625
NTGB,FGU,-140.88699340820312,-15.819899559020996
NTGC,TIH,-148.2310028076172,-15.119600296020508
NTGE,REA,-136.44000244140625,-18.465900421142578
NTGF,FAV,-145.65699768066406,-16.054100036621094
NTGI,XMH,-146.07000732421875,-14.436800003051758
NTGJ,GMR,-134.88999938964844,-23.07990074157715
NTGK,KKR,-146.88499450683594,-15.663299560546875
NTGM,MKP,-143.6580047607422,-16.583900451660156
NTGP,PKP,-138.81300354003906,-14.809499740600586
NTGT,TKP,-145.24600219726562,-14.709500312805176
NTGU,AXR,-146.61700439453125,-15.248299598693848
NTGV,MVT,-148.7169952392578,-14.8681001663208
NTHE,AHE,-146.2570037841797,-14.428099632263184
NTKR,TKX,-145.02499389648438,-14.45580005645752
NTMD,NHV,-140.22900390625,-8.795599937438965
NTMN,AUQ,-139.011001587,-9.76879024506
NTTB,BOB,-151.75100708007812,-16.444400787353516
NTTG,RGI,-147.66099548339844,-14.954299926757812
NTTH,HUH,-151.02200317382812,-16.68720054626465
NTTM,MOZ,-149.761993,-17.49
NTTO,HOI,-140.9459991455078,-18.074800491333008
NTTP,MAU,-152.24400329589844,-16.42650032043457
NTTR,RFP,-151.466003,-16.7229
NVSQ,ZGU,167.587005615,-14.218099594099998
NVSS,SON,167.220001221,-15.505000114399998
NVVV,VLI,168.32000732422,-17.699300765991
NVVW,TAH,169.2239990234375,-19.45509910583496
NWWA,TGJ,167.8040008544922,-21.096099853515625
NWWC,BMY,163.66099548339844,-19.720600128173828
NWWD,KNQ,164.83700561523438,-21.05430030822754
NWWE,ILP,167.45599365234375,-22.588899612426758
NWWK,KOC,164.25599670410156,-20.546300888061523
NWWL,LIF,167.24000549316406,-20.774799346923828
NWWM,GEA,166.47300720214844,-22.25830078125
NWWR,MEE,168.03799438476562,-21.481700897216797
NWWU,TOU,165.25900268554688,-20.790000915527344
NWWV,UVE,166.572998046875,-20.640600204467773
NWWW,NOU,166.21299743652344,-22.01460075378418
NZAA,AKL,174.792007446,-37.008098602299995
NZAP,TUO,176.08399963378906,-38.73970031738281
NZAR,AMZ,174.97300720214844,-37.029701232910156
NZCH,CHC,172.53199768066406,-43.48939895629883
NZCI,CHT,-176.45700073242188,-43.810001373291016
NZDN,DUD,170.197998046875,-45.9281005859375
NZGS,GIS,177.97799682617188,-38.663299560546875
NZGT,GTN,170.1280059814453,-43.906700134277344
NZHK,HKK,170.98500061035156,-42.713600158691406
NZHN,HLZ,175.332000732,-37.8666992188
NZKK,KKE,173.91200256347656,-35.26279830932617
NZKT,KAT,173.28500366210938,-35.06999969482422
NZLX,ALR,169.3730010986328,-45.211700439453125
NZMC,MON,170.13299560546875,-43.76499938964844
NZMO,TEU,167.64999389648438,-45.53310012817383
NZMS,MRO,175.63400268554688,-40.97330093383789
NZNP,NPL,174.1790008544922,-39.00859832763672
NZNR,NPE,176.869995,-39.465801
NZNS,NSN,173.2209930419922,-41.298301696777344
NZNV,IVC,168.31300354003906,-46.41239929199219
NZOH,OHA,175.38800048828125,-40.20600128173828
NZOU,OAM,171.08200073242188,-44.970001220703125
NZPM,PMR,175.61700439453125,-40.32059860229492
NZPP,PPQ,174.98899841308594,-40.904701232910156
NZQN,ZQN,168.738998413,-45.0210990906
NZRO,ROT,176.31700134277344,-38.10919952392578
NZTG,TRG,176.1959991455078,-37.67190170288086
NZTU,TIU,171.22500610351562,-44.302799224853516
NZUK,TWZ,170.117996216,-44.2350006104
NZWB,BHE,173.8699951171875,-41.5182991027832
NZWF,WKA,169.24600219727,-44.722198486328
NZWK,WHK,176.91400146484375,-37.92060089111328
NZWN,WLG,174.804992676,-41.3272018433
NZWO,WIR,177.40699768066406,-39.006900787353516
NZWR,WRE,174.36500549316406,-35.7682991027832
NZWS,WSZ,171.58099365234375,-41.73809814453125
NZWU,WAG,175.02499389648438,-39.96220016479492
OAHR,HEA,62.22829818725586,34.209999084472656
OAIX,OAI,69.26499938959999,34.9460983276
OAJL,JAA,70.49859619140625,34.39979934692383
OAKB,KBL,69.212303,34.565899
OAKN,KDH,65.8478012084961,31.505800247192383
OAMN,MMZ,64.76090240478516,35.93080139160156
OAMS,MZR,67.20970153808594,36.70690155029297
OAUZ,UND,68.91079711914062,36.66510009765625
OBBI,BAH,50.63359832763672,26.27079963684082
OEAB,AHB,42.65660095210001,18.240400314299997
OEAH,HOF,49.485198974609375,25.28529930114746
OEBA,ABT,41.6343002319,20.2961006165
OEBH,BHH,42.62089920043945,19.984399795532227
OEDF,DMM,49.79790115356445,26.471200942993164
OEDM,DWD,44.121201,24.4499
OEDR,DHA,50.152000427199994,26.265399932900003
OEGN,GIZ,42.58580017089844,16.901100158691406
OEGS,ELQ,43.77439880371094,26.302799224853516
OEGT,URY,37.278898,31.412413
OEHL,HAS,41.686298,27.437901
OEJB,QJB,49.40510177612305,27.038999557495117
OEJN,JED,39.156502,21.6796
OEKK,KMC,45.528198,27.9009
OEKM,KMX,42.80350112915039,18.297300338745117
OEMA,MED,39.705101,24.5534
OENG,EAM,44.4192008972168,17.611400604248047
OENN,NUM,35.28874,27.927598
OEPA,AQI,46.125099,28.335199
OEPS,AKH,47.580501556396484,24.062700271606445
OERF,RAH,43.4906005859375,29.626399993896484
OERK,RUH,46.69879913330078,24.957599639892578
OERR,RAE,41.13819885253906,30.906600952148438
OERY,XXN,46.72520065307617,24.709800720214844
OESH,SHW,47.12139892578125,17.466899871826172
OESK,AJF,40.099998474121094,29.78510093688965
OETB,TUU,36.6189,28.3654
OETF,TIF,40.543442,21.483001
OETR,TUI,38.731544,31.692188
OEWD,WAE,45.199600219699995,20.504299163800003
OEWJ,EJH,36.47639846801758,26.19860076904297
OEYN,YNB,38.0634,24.144199
OIAA,ABD,48.2282981873,30.371099472
OIAG,AKW,49.6772,30.7444
OIAH,GCH,50.827999115,30.337600708
OIAM,MRX,49.15190124511719,30.55620002746582
OIAW,AWZ,48.7620010376,31.337400436399996
OIBA,AEU,55.033001,25.8757
OIBB,BUZ,50.8345985413,28.9447994232
OIBJ,KNR,52.35219955444336,27.820499420166016
OIBK,KIH,53.980201721200004,26.5261993408
OIBL,BDH,54.824798584,26.531999588
OIBP,PGU,52.737701,27.379601
OIBQ,KHK,50.32389831542969,29.260299682617188
OIBS,SXI,54.539398193359375,25.908899307250977
OIBV,LVP,53.356300354003906,26.810300827026367
OICC,KSH,47.1581001282,34.3459014893
OICI,IIL,46.40480041503906,33.58660125732422
OICK,KHD,48.282901763916016,33.43539810180664
OICS,SDG,47.00920104980469,35.24589920043945
OIFK,KKS,51.577,33.895302
OIFM,IFN,51.86130142211914,32.75080108642578
OIFS,CQD,50.842201232899995,32.2971992493
OIGG,RAS,49.617778,37.323333
OIHH,HDM,48.5525016784668,34.86920166015625
OIIE,IKA,51.152198791503906,35.416099548339844
OIII,THR,51.31340026855469,35.68920135498047
OIIK,GZW,50.0471,36.240101
OIIP,PYK,50.826698303223,35.776100158691
OIKB,BND,56.37779998779297,27.218299865722656
OIKJ,JYR,57.67029953,28.726900100699996
OIKK,KER,56.9510993958,30.274400711099997
OIKM,BXR,58.45000076293945,29.084199905395508
OIKR,RJN,56.05110168457031,30.297700881958008
OIKY,SYJ,55.672698974609375,29.550899505615234
OIMB,XBJ,59.2661018371582,32.898101806640625
OIMC,CKT,61.06489944458008,36.50120162963867
OIMM,MHD,59.64099884033203,36.235198974609375
OIMN,BJB,57.30820083618164,37.49300003051758
OIMS,AFZ,57.59519958496094,36.16809844970703
OIMT,TCX,56.8927001953,33.6678009033
OING,GBT,54.4012985229,36.909400939899996
OINN,NSH,51.464698791503906,36.663299560546875
OINR,RZR,50.67959976196289,36.9099006652832
OINZ,SRY,53.193599700899995,36.635799408
OISF,FAZ,53.72330093383789,28.891799926757812
OISL,LRR,54.3833007812,27.6746997833
OISS,SYZ,52.589802,29.5392
OISY,YES,51.545101165771,30.700500488281
OITL,ADU,48.4244003296,38.3256988525
OITR,OMH,45.0686988831,37.6680984497
OITT,TBZ,46.23500061035156,38.1338996887207
OITZ,JWN,48.3594017029,36.7737007141
OIYY,AZD,54.2765007019,31.9048995972
OIZB,ACZ,61.54389953613281,31.09830093383789
OIZC,ZBR,60.3820991516,25.443300247199996
OIZH,ZAH,60.90620040893555,29.47570037841797
OIZI,IHR,60.7200012207,27.2360992432
OJAI,AMM,35.9931983948,31.7226009369
OJAM,ADJ,35.991600036621094,31.972700119018555
OJAQ,AQJ,35.01810073852539,29.611600875854492
OKAJ,XIJ,47.791900634799994,28.9347991943
OKBK,KWI,47.96889877319336,29.226600646972656
OLBA,BEY,35.488399505615234,33.820899963378906
OLKA,KYE,36.01129913330078,34.589298248291016
OM-0003,DQM,57.634167,19.501944
OM-0004,MNH,57.4875,23.640556
OMAA,AUH,54.651100158691406,24.433000564575195
OMAD,AZI,54.458099365234375,24.428300857543945
OMAL,AAN,55.60919952392578,24.261699676513672
OMAM,DHF,54.547698974599996,24.248199462900004
OMBY,XSB,52.580278,24.283611
OMDB,DXB,55.3643989563,25.2527999878
OMDM,NHD,55.3661994934,25.0268001556
OMDW,DWC,55.161389,24.896356
OMFJ,FJR,56.32400131225586,25.112199783325195
OMRK,RKT,55.93880081176758,25.613500595092773
OMSJ,SHJ,55.5172004699707,25.32859992980957
OOKB,KHS,56.2406005859375,26.17099952697754
OOMA,MSH,58.890499114990234,20.675399780273438
OOMS,MCT,58.284400939941406,23.593299865722656
OOSA,SLL,54.09130096435547,17.038700103759766
OOTH,TTH,54.024600982666016,17.666000366210938
OPBW,BHV,71.71800231933594,29.348100662231445
OPCH,CJL,71.80059814453125,35.886600494384766
OPDG,DEA,70.48590087890625,29.961000442504883
OPDI,DSK,70.89659881591797,31.909400939941406
OPFA,LYP,72.99479675292969,31.364999771118164
OPGD,GWD,62.329498291015625,25.233299255371094
OPGT,GIL,74.33360290527344,35.918800354003906
OPIS,ISB,72.82566,33.549
OPJA,JAG,68.44969940185547,28.28420066833496
OPKC,KHI,67.160797,24.9065
OPLA,LHE,74.40360260009766,31.5216007232666
OPMA,XJM,73.63839721679688,33.05009841918945
OPMF,MFG,73.50859832763672,34.3390007019043
OPMI,MWD,71.5707015991211,32.5630989074707
OPMJ,MJD,68.14309692382812,27.3351993560791
OPMS,ATG,72.4009017944,33.8690986633
OPMT,MUX,71.41909790039062,30.20319938659668
OPNH,WNS,68.390099,26.2194
OPPG,PJG,64.13249969482422,26.954500198364258
OPPI,PSI,63.34510040283203,25.29050064086914
OPPS,PEW,71.51460266113281,33.993900299072266
OPQT,UET,66.93779754638672,30.251399993896484
OPRK,RYK,70.27960205078125,28.383899688720703
OPRT,RAZ,73.79810333251953,33.849700927734375
OPSD,KDU,75.53600311279297,35.33549880981445
OPSK,SKZ,68.79170227050781,27.722000122070312
OPSN,SYW,67.71720123291016,26.473100662231445
OPSR,SGI,72.66500091552734,32.04859924316406
OPSS,SDT,72.35279846191406,34.8135986328125
OPST,SKT,74.3638916016,32.5355567932
OPSU,SUL,69.1769027709961,28.645099639892578
OPTU,TUK,63.03020095825195,25.986400604248047
OPZB,PZH,69.4636001586914,31.358400344848633
ORAA,IQA,42.4412002563,33.7855987549
ORAT,TQD,43.597099304199,33.33810043335
ORBI,BGW,44.2346000671,33.262500762900004
ORBM,OSM,43.1474,36.305801
ORER,EBL,43.963199615478516,36.23759841918945
ORKK,KIK,44.348899841308594,35.46950149536133
ORMM,BSR,47.66210174560547,30.549100875854492
ORQW,RQW,43.125099182099994,35.76720047
ORSU,ISU,45.316738128699996,35.5617485046
ORTL,XNH,46.090099,30.935801
OSAP,ALP,37.22439956665039,36.18069839477539
OSDI,DAM,36.51559829711914,33.4114990234375
OSDZ,DEZ,40.175999,35.2854
OSKL,KAC,41.191399,37.020599
OSLK,LTK,35.948699951171875,35.401100158691406
OSPR,PMS,38.316898,34.5574
OTBD,DIA,51.565102,25.261101
OTBH,XJD,51.3149986267,25.1173000336
OTHH,DOH,51.608056,25.273056
OYAA,ADE,45.02880096435547,12.829500198364258
OYAT,AXK,46.82619857788086,14.551300048828125
OYBN,BHN,45.72010040283203,14.781999588012695
OYGD,AAY,52.17499923706055,16.191699981689453
OYHD,HOD,42.97629928588867,14.753000259399414
OYRN,RIY,49.375,14.6626
OYSN,SAH,44.21969985961914,15.476300239562988
OYSQ,SCT,53.905799865722656,12.63070011138916
OYSY,GXF,48.78829956049999,15.9660997391
OYTZ,TAI,44.139099121099996,13.6859998703
PAAQ,PAQ,-149.08901,61.594898
PABA,BTI,-143.582000732,70.1340026855
PABE,BET,-161.8379974,60.77980042
PABI,BIG,-145.722000122,63.9944992065
PABL,BKC,-161.149002,65.981598
PABR,BRW,-156.766008,71.285402
PABT,BTT,-151.529007,66.91390228
PACD,CDB,-162.72500610351562,55.20610046386719
PACM,SCM,-165.570999146,61.845298767100005
PACV,CDV,-145.4779968,60.4917984
PACZ,CZF,-166.0390015,61.78030014
PADE,DRG,-162.766006,66.069603
PADK,ADK,-176.64599609375,51.87799835205078
PADL,DLG,-158.5050049,59.04470062
PADM,MLL,-162.026000977,61.8642997742
PADQ,ADQ,-152.4940033,57.75
PADU,DUT,-166.544006348,53.900100708
PAED,EDF,-149.8070068359375,61.250999450683594
PAEH,EHM,-162.06300354,58.646400451699996
PAEI,EIL,-147.102005,64.66570282
PAEM,EMK,-164.4909973,62.78609848
PAEN,ENA,-151.2449951171875,60.57310104370117
PAFA,FAI,-147.8560028,64.81510162
PAFB,FBK,-147.6139984,64.83750153
PAFM,ABL,-157.856989,67.1063
PAGA,GAL,-156.9369965,64.73619843
PAGK,GKN,-145.4570007,62.1548996
PAGM,GAM,-171.73300170898438,63.76679992675781
PAGS,GST,-135.7070007,58.4253006
PAHC,HCR,-159.77499389648438,62.18830108642578
PAHL,HSL,-156.3509979,65.69789886
PAHN,HNS,-135.5240020751953,59.24380111694336
PAHO,HOM,-151.4770050048828,59.645599365234375
PAHP,HPB,-166.1470032,61.52389908
PAII,EGX,-157.375,58.1855010986
PAIK,IAN,-160.43699646,66.9759979248
PAIL,ILI,-154.9109955,59.75439835
PAIM,UTO,-153.7039948,65.99279785
PAJN,JNU,-134.5760040283203,58.35499954223633
PAKN,AKN,-156.6490021,58.67679977
PAKP,AKP,-151.7429962,68.13359833
PAKT,KTN,-131.7140045,55.35559845
PAKW,KLW,-133.076004028,55.579200744599994
PALU,LUR,-166.1100006,68.87509918
PAMC,MCG,-155.6060028,62.95289993
PAMR,MRI,-149.843994140625,61.2135009765625
PAMY,MYU,-166.27099609375,60.37139892578125
PANC,ANC,-149.99600219726562,61.174400329589844
PANI,ANI,-159.54299926757812,61.581600189208984
PANN,ENN,-149.07400512695312,64.54730224609375
PANT,ANN,-131.57200622558594,55.04240036010742
PANV,ANV,-160.190994,62.646702
PAOM,OME,-165.44500732421875,64.51219940185547
PAOR,ORT,-141.9290009,62.9612999
PAOT,OTZ,-162.598999,66.88469696
PAPB,STG,-169.662002563,56.578300476100004
PAPC,KPC,-166.85899353,65.2537002563
PAPG,PSG,-132.9450073,56.80170059
PAPH,PTH,-158.63299560546875,56.95909881591797
PAPM,PTU,-161.82000732421875,59.01139831542969
PAQT,NUI,-151.005996704,70.2099990845
PARC,ARC,-145.578995,68.1147
PARY,RBY,-155.4700012,64.72720337
PASA,SVA,-170.4929962158203,63.6864013671875
PASC,SCC,-148.4649963,70.19470215
PASD,SDP,-160.5229949951172,55.314998626708984
PASH,SHH,-166.089112,66.249604
PASI,SIT,-135.36199951171875,57.04710006713867
PASK,WLK,-159.9859924,66.60009766
PASM,KSM,-163.302002,62.0605011
PASN,SNP,-170.22000122070312,57.167301177978516
PASV,SVW,-155.5740051,61.09740067
PASX,SXQ,-151.03399658203125,60.47570037841797
PASY,SYA,174.1139984,52.71229935
PATG,TOG,-160.39700317382812,59.052799224853516
PATK,TKA,-150.09399414062,62.320499420166
PATL,TLJ,-155.977005005,62.894401550299996
PATQ,ATK,-157.436013,70.46704
PAVD,VDZ,-146.2480011,61.13389969
PAVL,KVL,-164.56300354003906,67.73619842529297
PAWD,SWD,-149.41900634765625,60.12689971923828
PAWG,WRG,-132.3699951,56.48429871
PAWI,AIN,-159.994995117,70.6380004883
PAWN,WTK,-162.97500610351562,67.56610107421875
PAWS,WWA,-149.539993286,61.5717010498
PAYA,YAK,-139.660003662,59.5032997131
PCIS,CIS,-171.710006714,-2.7681200504300003
PFYU,FYU,-145.25,66.57150268554688
PG-OPU,OPU,142.932998657,-8.05000019073
PG-VMU,VMU,144.819900513,-7.49686002731
PGRO,ROP,145.2429962158203,14.174300193786621
PGSN,SPN,145.729004,15.119
PGUA,UAM,144.929998,13.584
PGUM,GUM,144.796005249,13.4834003448
PGWT,TIQ,145.61900329589844,14.999199867248535
PH-0001,CGY,124.456496,8.612203
PHBK,BKH,-159.785003662,22.022800445599998
PHDH,HDH,-158.197006226,21.5795001984
PHHI,HHI,-158.0399933,21.48349953
PHHN,HNM,-156.01400756835938,20.79560089111328
PHJH,JHM,-156.67300415039062,20.962900161743164
PHJR,JRF,-158.070009,21.3074
PHKO,KOA,-156.045603,19.738783
PHLI,LIH,-159.33900451660156,21.97599983215332
PHMK,MKK,-157.0959930419922,21.15290069580078
PHMU,MUE,-155.667999,20.001301
PHNG,NGF,-157.768005371,21.4505004883
PHNL,HNL,-157.924228,21.32062
PHNY,LNY,-156.9510040283203,20.785600662231445
PHOG,OGG,-156.429993,20.8986
PHSF,BSF,-155.554000854,19.760099411
PHTO,ITO,-155.04800415039062,19.721399307250977
PHUP,UPP,-155.86000061035156,20.265300750732422
PKMJ,MAJ,171.27200317382812,7.064760208129883
PKSA,KAI,-59.491481781,5.17275476456
PKWA,KWA,167.73199462890625,8.720120429992676
PLCH,CXI,-157.35000610351562,1.9861600399017334
PMDY,MDY,-177.38099670410156,28.20170021057129
PPIZ,PIZ,-163.0050049,69.73290253
PTKK,TKK,151.84300231933594,7.461870193481445
PTPN,PNI,158.20899963378906,6.985099792480469
PTRO,ROR,134.544236,7.36731
PTSA,KSA,162.957993,5.35698
PTYA,YAP,138.082993,9.49891
PWAK,AWK,166.63600158691406,19.282100677490234
RCBS,KNH,118.359001,24.4279
RCFG,LZN,119.958,26.1598
RCFN,TTT,121.10199737548828,22.7549991607666
RCKH,KHH,120.3499984741211,22.57710075378418
RCKU,CYI,120.39299774169922,23.46179962158203
RCKW,HCN,120.7300033569336,22.041099548339844
RCLY,KYD,121.53500366210938,22.027000427246094
RCMQ,RMQ,120.62100219726562,24.264699935913086
RCMT,MFK,120.002998,26.224199
RCNN,TNN,120.20600128173828,22.95039939880371
RCPO,HSZ,120.939002991,24.8180007935
RCQC,MZG,119.62799835205078,23.568700790405273
RCSQ,PIF,120.48200225830078,22.700199127197266
RCSS,TSA,121.552001953125,25.069400787353516
RCTP,TPE,121.233002,25.0777
RCYU,HUN,121.61799621582031,24.023099899291992
RJAA,NRT,140.386002,35.764702
RJAF,MMJ,137.92300415039062,36.16680145263672
RJAH,IBR,140.414993,36.181099
RJAW,IWO,141.322998046875,24.784000396728516
RJBB,KIX,135.24400329589844,34.42729949951172
RJBD,SHM,135.363998413,33.6622009277
RJBE,UKB,135.2239990234375,34.6328010559082
RJBT,TJH,134.787003,35.512798
RJCB,OBO,143.216995239,42.7332992554
RJCC,CTS,141.69200134277344,42.77519989013672
RJCH,HKD,140.822006226,41.7700004578
RJCK,KUH,144.192993164,43.041000366199995
RJCM,MMB,144.164001465,43.8805999756
